record_id,source_pdf,source_doi,source_page,source_table,extraction_method,compound_id,compound_name,smiles_raw,inchikey,pubchem_cid,structure_resolution,endpoint_raw,value_raw,unit_raw,sem_raw,qualifier,endpoint_std,value_std,unit_std,conversion_note,target_raw,target_std,assay_type_raw,assay_type_std,organism,cell_line,conditions,validation_status,duplicate_level,conflict_group_id,notes
9a53e20b-a7ea-4f3b-b939-452f3a06a8d3,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,15a(levorphanol),,,,,,Ki,0.21,nM,0.017,,Ki,0.21,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
a533cb9b-7fdf-48b9-9c0c-5c0c5b6570f5,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,15a(levorphanol),,,,,,Ki,4.2,nM,0.45,,Ki,4.2,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
4a2c3b00-c07a-442c-99f1-4b8c16aa4c30,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,15a(levorphanol),,,,,,Ki,2.3,nM,0.26,,Ki,2.3,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
e4f3cbbc-2f51-4c85-9f83-cf33aeddc616,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5a(MCL-101),,,,,,Ki,0.23,nM,0.01,,Ki,0.23,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
fa1a9215-402f-40cb-ba36-e41e7d5dc4a3,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5a(MCL-101),,,,,,Ki,5.9,nM,0.55,,Ki,5.9,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
a349fc54-7379-47f5-8a85-cf1f2bc86306,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5a(MCL-101),,,,,,Ki,0.079,nM,0.003,,Ki,0.079,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
011e3492-1cc3-4de2-aa4f-516f8de6b1ee,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,3b(butorphanol),,,,,,Ki,0.22,nM,0.012,,Ki,0.22,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
f6286bdc-7c5d-4056-884b-d220fcc802a1,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,3b(butorphanol),,,,,,Ki,12,nM,1.1,,Ki,12.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
ee6076ec-0805-400f-841f-ed9e7236d5b3,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,3b(butorphanol),,,,,,Ki,0.12,nM,0.12,,Ki,0.12,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
3e7a6a52-ec39-419e-8af7-9f9c00c15954,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4a(MCL-474),,,,,,Ki,2.7,nM,0.36,,Ki,2.7,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
b5711dd9-04ce-4578-aecb-731e507ada26,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4a(MCL-474),,,,,,Ki,190,nM,12,,Ki,190.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
abb7bd75-0b0c-4870-bfe2-101feeb796d5,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4a(MCL-474),,,,,,Ki,0.87,nM,0.042,,Ki,0.87,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
1157b6cc-b0d7-4826-9243-ea53cfbe39f9,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4b(MCL-488),,,,,,Ki,0.32,nM,0.019,,Ki,0.32,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
00e914b2-eb5a-44ee-9f8a-70c1c314a5ac,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4b(MCL-488),,,,,,Ki,63,nM,1.4,,Ki,63.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
126e4259-03dd-422c-9c3b-6c4770ec66ed,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4b(MCL-488),,,,,,Ki,0.48,nM,0.10,,Ki,0.48,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
811f5502-8edf-4de7-8de2-3c94e6fb5b44,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4c(MCL-489),,,,,,Ki,2.3,nM,0.12,,Ki,2.3,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
cad90d3f-1c83-4da8-a662-0f45f6f4863a,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4c(MCL-489),,,,,,Ki,96,nM,10,,Ki,96.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
01631a2c-04e6-484d-b169-58040a6c2094,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4c(MCL-489),,,,,,Ki,1.3,nM,0.21,,Ki,1.3,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
5b5ebdb4-dcec-4b57-b04b-3f78f18b9a2c,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4d(MCL-603),,,,,,Ki,0.061,nM,0.006,,Ki,0.061,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
a3435f7e-db54-4ccb-8465-93b9ad9434e4,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4d(MCL-603),,,,,,Ki,22,nM,1.8,,Ki,22.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
97873f42-a47d-4621-8515-0622aa076663,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4d(MCL-603),,,,,,Ki,0.048,nM,0.003,,Ki,0.048,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
d0e9b513-c962-431d-aba5-2140d556dfdc,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4e(MCL-601),,,,,,Ki,15,nM,1.6,,Ki,15.0,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
b8df8106-4781-48a8-ae1c-1024962ec3b7,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4e(MCL-601),,,,,,Ki,690,nM,16,,Ki,690.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
7176cac1-dd47-455c-8444-ddfafd285851,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4e(MCL-601),,,,,,Ki,18,nM,1.2,,Ki,18.0,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
3b0ab300-7c6c-47b5-85f0-e611814f61dd,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4f(MCL-602),,,,,,Ki,0.22,nM,0.003,,Ki,0.22,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
e3d9f2d5-2c22-444b-b86a-49d4314debb3,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4f(MCL-602),,,,,,Ki,23,nM,1.7,,Ki,23.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
c68b0aeb-8ad5-448f-8138-1bc8ae67236b,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,4f(MCL-602),,,,,,Ki,0.21,nM,0.009,,Ki,0.21,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
e9c2474e-bde8-47a7-abd0-8fa5f0cdb742,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5a(MCL-486),,,,,,Ki,55,nM,3.4,,Ki,55.0,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
46e86f46-ba78-43a0-92ff-0d35482e990b,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5a(MCL-486),,,,,,Ki,760,nM,5.3,,Ki,760.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
33c17925-b108-411f-9b24-9f9d34b00798,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5a(MCL-486),,,,,,Ki,67,nM,7.7,,Ki,67.0,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
1f184e39-959a-4a96-9672-412b45c76c08,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5b(MCL-485),,,,,,Ki,18,nM,1.6,,Ki,18.0,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
543ec5ed-7b17-410b-a953-ea144383a873,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5b(MCL-485),,,,,,Ki,490,nM,13,,Ki,490.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
47e40df5-8b74-43b7-b0f6-3f6abcb4fb4d,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5b(MCL-485),,,,,,Ki,8.6,nM,1.2,,Ki,8.6,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
f4fddf33-3891-416f-932f-91f9df2fe290,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5c(MCL-499),,,,,,Ki,21,nM,,,Ki,21.0,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
b3574454-98ac-437f-8527-daed07151493,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5c(MCL-499),,,,,,Ki,670,nM,,,Ki,670.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
21a860cc-b4bb-499a-82bf-f08e1a02f201,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5c(MCL-499),,,,,,Ki,28,nM,,,Ki,28.0,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
ac901b50-f62d-47a0-a1c5-1d104a954bdf,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5d(MCL-600),,,,,,Ki,10,nM,1.1,,Ki,10.0,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
0b82e00f-2604-42c8-8f1a-3f8c84df5c4d,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5d(MCL-600),,,,,,Ki,500,nM,27,,Ki,500.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
7d3cd07c-d706-40ab-a598-ecb595fc6fea,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5d(MCL-600),,,,,,Ki,9.0,nM,0.76,,Ki,9.0,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
c4b3194c-de77-471e-afdc-34f6b575c4cb,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5e(MCL-604),,,,,,Ki,16,nM,,,Ki,16.0,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
ff0bed3e-a707-4d5b-88a6-537f1b1a98c3,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5e(MCL-604),,,,,,Ki,1500,nM,,,Ki,1500.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
4736db12-fd40-4ae6-987f-fb5633b39334,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5e(MCL-604),,,,,,Ki,28,nM,,,Ki,28.0,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
4030c518-b554-4ca0-ac6a-8b2a3628badd,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5f(MCL-605),,,,,,Ki,3.9,nM,,,Ki,3.9,nM,already canonical,l,OPRM1,binding,binding,,,,valid,,,
ee41227f-67b0-4c48-a3ac-8022798a1616,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5f(MCL-605),,,,,,Ki,930,nM,,,Ki,930.0,nM,already canonical,d,OPRD1,binding,binding,,,,valid,,,
6d49894f-7939-4b3c-84fb-511391b0ef0f,1-s2.0-S0960894X08008214-main.pdf,10.1016/j.bmcl.2008.07.054,3,Table 1,pdfplumber_table,5f(MCL-605),,,,,,Ki,5.2,nM,,,Ki,5.2,nM,already canonical,j,OPRK1,binding,binding,,,,valid,,,
6031bb9e-33ee-4328-8106-90883f717216,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,14 (H 4),,,,,,Ki,52,nM,,,Ki,52.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
e8a1aede-14cb-4061-af44-45134edc9f7b,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,14 (H 4),,,,,,Ki,15,nM,,,Ki,15.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
641f86e9-175a-45c5-b1ff-f1b826233ed0,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,15 (143),,,,,,Ki,17,nM,,,Ki,17.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
a3c31327-e71a-46fd-bf64-ee9bdcb81f8d,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,22 (133),,,,,,Ki,20,nM,,,Ki,20.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
2aa0f2ef-e895-49cb-919f-48c3fb34e4f7,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,24 (CONH2 401),,,,,,Ki,1315,nM,,,Ki,1315.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
9553fa8d-9f6e-4e2c-a56d-f0e99de0fade,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,24 (CONH2 401),,,,,,Ki,25,nM,,,Ki,25.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
434634fa-45dd-4ed9-a7f6-c23459f444de,1-s2.0-S0960894X09003679-main.pdf,,3,Table 3,pdfplumber_table,29 (153),,,,,,Ki,18,nM,,,Ki,18.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
57eb44c6-703d-4c57-b41c-c344d24e3492,1-s2.0-S0960894X09003679-main.pdf,,3,Table 3,pdfplumber_table,31 (205),,,,,,Ki,21,nM,,,Ki,21.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
3bd249ec-8c0f-40e7-9f51-9b0d6fc5676f,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,41 (CONH2 F),,,,,,Ki,3,nM,,,Ki,3.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
958d6f64-99c2-44c3-be36-0e6d48755f59,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,41 (CONH2 F),,,,,,Ki,85,nM,,,Ki,85.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
7c2d2791-cb90-41db-af96-1f15cab6d771,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,42 (CONH2 Cl),,,,,,Ki,10,nM,,,Ki,10.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
f7526c82-c9dd-472a-acd9-01fdc32b4a96,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,42 (CONH2 Cl),,,,,,Ki,284,nM,,,Ki,284.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
3fa96a59-ddd0-4163-bb6d-20b23684ee12,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,43 (CH2CONH2 F),,,,,,Ki,3,nM,,,Ki,3.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
56686218-7e5f-4efd-b5fb-42e12dc1d067,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,43 (CH2CONH2 F),,,,,,Ki,190,nM,,,Ki,190.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
ac9164aa-0db9-4581-86e2-cd3bfd9f3fa7,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,44 (CH2CONH2 OH),,,,,,Ki,17,nM,,,Ki,17.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
fec19a0b-74b6-4ad1-a232-e7c4e9ef86c1,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,45 (NH2 Cl),,,,,,Ki,36,nM,,,Ki,36.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
7a6b173c-23c3-4370-b9ce-b036c63a5152,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,45 (NH2 Cl),,,,,,Ki,447,nM,,,Ki,447.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
0de1931f-96b5-43aa-b347-a08bbe25cb38,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,46 (NHCO2Me Cl),,,,,,Ki,56,nM,,,Ki,56.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
4c552e7e-4bbd-4ff5-bf6d-c8ebcc2c4cfb,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,15 (468),,,,,,Ki,28,nM,,,Ki,28.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
aef89fdc-9fb7-47a5-8e7c-de474a22e077,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,15 (468),,,,,,Ki,3,nM,,,Ki,3.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
51dd3677-601d-4f49-8727-82c5256bf4aa,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,16 (nd),,,,,,Ki,29,nM,,,Ki,29.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
28058b01-a52e-4b46-8c4e-734503be7074,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,16 (nd),,,,,,Ki,3,nM,,,Ki,3.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
3c2580a5-13bb-4e0d-a403-0ae2dc83ce29,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,19 (367),,,,,,Ki,32,nM,,,Ki,32.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
144d11c1-4c59-49ca-a653-7c6edae1e355,1-s2.0-S0960894X09003679-main.pdf,,3,Table 1,pdfplumber_table,19 (367),,,,,,Ki,4,nM,,,Ki,4.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
878fd037-0f83-4e82-ba75-8244e8e9cd66,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,47 (nd),,,,,,Ki,30,nM,,,Ki,30.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,1_exact,,duplicate_merged
45d7f4bc-6c55-4863-8896-7af82bb9dfeb,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,47 (nd),,,,,,Ki,4,nM,,,Ki,4.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,1_exact,,duplicate_merged
6cfa10e4-d7e4-430d-bd02-1f54cdcdbe8e,1-s2.0-S0960894X09003679-main.pdf,,3,Table 3,pdfplumber_table,26 (6-F 10),,,,,,Ki,348,nM,,,Ki,348.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
d066a174-cfaa-4912-a49a-4440c9b662a8,1-s2.0-S0960894X09003679-main.pdf,,3,Table 3,pdfplumber_table,26 (6-F 10),,,,,,Ki,27,nM,,,Ki,27.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
6738e56a-0a15-421c-8d3c-c4796ef2d457,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,33 (H H),,,,,,Ki,10,nM,,,Ki,10.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
a8f055e7-d8bd-4d42-8548-74878a845d67,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,33 (H H),,,,,,Ki,343,nM,,,Ki,343.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
827a574b-d0b7-4074-8ee5-1986d074da09,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,34 (H F),,,,,,Ki,7,nM,,,Ki,7.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
b5f2e6a3-fa5d-436a-9493-56e03f1f9ecb,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,34 (H F),,,,,,Ki,209,nM,,,Ki,209.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
05f0aa64-459e-41b8-9145-7597c3986fa8,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,35 (Ac H),,,,,,Ki,6,nM,,,Ki,6.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
373aa520-21ed-4e58-94ff-b1210a5ff78f,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,35 (Ac H),,,,,,Ki,312,nM,,,Ki,312.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
3696d907-7233-4717-afdc-b950c97d74f1,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,36 (Ac F),,,,,,Ki,10,nM,,,Ki,10.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
e358746b-bbb2-4567-b854-5841862c8260,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,36 (Ac F),,,,,,Ki,601,nM,,,Ki,601.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
4f31f3d7-6298-4654-b88b-abdf08bae2b7,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,37 (CO2Me H),,,,,,Ki,10,nM,,,Ki,10.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
a45de673-fd13-4e43-936f-b7e489cb938f,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,37 (CO2Me H),,,,,,Ki,741,nM,,,Ki,741.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
32f0bf10-856e-453d-bfe8-cbe36e3b4aed,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,38 (CO2Me F),,,,,,Ki,12,nM,,,Ki,12.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
25e55b8a-962d-4cf2-94a8-b803141b7f54,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,38 (CO2Me F),,,,,,Ki,887,nM,,,Ki,887.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
4db79e98-a0d8-4ebd-a9dc-4fce59063c54,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,39 (CO2Me Cl),,,,,,Ki,12,nM,,,Ki,12.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
ab9080a7-ad9a-4238-ba91-0ca344f07d5a,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,39 (CO2Me Cl),,,,,,Ki,961,nM,,,Ki,961.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
79e50c0e-f267-42e7-bc0f-067e8d746887,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,"40 (Me,Me H)",,,,,,Ki,42,nM,,,Ki,42.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
6a822796-5c3f-4ad3-a220-cbaddcc67d47,1-s2.0-S0960894X09003679-main.pdf,,3,Table 4,pdfplumber_table,"40 (Me,Me H)",,,,,,Ki,840,nM,,,Ki,840.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,,,
acdea9e7-3725-44ef-b219-da8666aa8dc8,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,47 (N 3),,,,,,Ki,71,nM,,,Ki,71.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,1_exact,,duplicate_merged
36cf5187-ce65-421c-b991-0a58c8a26266,1-s2.0-S0960894X09003679-main.pdf,,3,Table 2,pdfplumber_table,47 (N 3),,,,,,Ki,48,nM,,,Ki,48.0,nM,already canonical,MOP,OPRM1,binding,binding,,,,valid,1_exact,,duplicate_merged
b4a38a2c-eeba-4165-a5ee-bb6a11bb00b3,1-s2.0-S0960894X09003679-main.pdf,,3,Table 5,pdfplumber_table,49 (13),,,,,,Ki,46,nM,,,Ki,46.0,nM,already canonical,NOP,OPRL1,binding,binding,,,,valid,,,
7e03c342-a5c1-4ec6-99f9-0346e1af6089,1-s2.0-S0960894X09003679-main.pdf,,4,Table EC50,pdfplumber_table,15,,,,,,IC50,20,nM,,,IC50,20.0,nM,already canonical,NOP,OPRL1,functional GTPgammaS,functional,,,,valid,,,
c0e69970-4122-429f-8562-368f04cfa4b6,1-s2.0-S0960894X09003679-main.pdf,,4,Table EC50,pdfplumber_table,15,,,,,,IC50,733,nM,,,IC50,733.0,nM,already canonical,MOP,OPRM1,functional GTPgammaS,functional,,,,valid,,,
aaf1c6ba-d636-4a41-8efe-e7b5689b6adc,1-s2.0-S0960894X09003679-main.pdf,,4,Table EC50,pdfplumber_table,16,,,,,,IC50,44,nM,,,IC50,44.0,nM,already canonical,NOP,OPRL1,functional GTPgammaS,functional,,,,valid,,,
26f5458d-6630-4dcc-8c5b-b8e7b4536fb9,1-s2.0-S0960894X09003679-main.pdf,,4,Table EC50,pdfplumber_table,16,,,,,,IC50,368,nM,,,IC50,368.0,nM,already canonical,MOP,OPRM1,functional GTPgammaS,functional,,,,valid,,,
18af65d4-4ff1-4ba5-ad80-6e4fd4a625d0,1-s2.0-S0960894X09003679-main.pdf,,4,Table EC50,pdfplumber_table,17,,,,,,IC50,63,nM,,,IC50,63.0,nM,already canonical,NOP,OPRL1,functional GTPgammaS,functional,,,,valid,,,
